workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cpu,pass,4,3,6,4,1,,gradient_log_l2,-0.0002170633459119044,2.5580440543571115e-12,complete NumPy grouped Adam value/gradient/JVP array,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,fortml_bench_mlp_adam_optimizer_group_hypergradient
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cpu,pass,4,3,6,4,1,,gradient_logit_beta1,0.0013176552022995899,2.5580440543571115e-12,complete NumPy grouped Adam value/gradient/JVP array,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,fortml_bench_mlp_adam_optimizer_group_hypergradient
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cpu,pass,4,3,6,4,1,,gradient_logit_beta2,-2.065780961641051e-05,2.5580440543571115e-12,complete NumPy grouped Adam value/gradient/JVP array,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,fortml_bench_mlp_adam_optimizer_group_hypergradient
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cpu,pass,4,3,6,4,1,,gradient_log_multiplier_weight,-0.020091670642702016,2.5580440543571115e-12,complete NumPy grouped Adam value/gradient/JVP array,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,fortml_bench_mlp_adam_optimizer_group_hypergradient
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cpu,pass,4,3,6,4,1,,gradient_log_multiplier_bias,0.0027304874752406717,2.5580440543571115e-12,complete NumPy grouped Adam value/gradient/JVP array,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,fortml_bench_mlp_adam_optimizer_group_hypergradient
mlp_adam_optimizer_group_hypergradient,value_gradient,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,validation_mse,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,jvp,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_log_learning_rate,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_log_l2,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_logit_beta1,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_logit_beta2,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_log_multiplier_weight,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
mlp_adam_optimizer_group_hypergradient,gradient_component,fixed_full_batch_grouped_coupled_l2_adam,fortml,cuda,unavailable,4,3,6,4,32,,gradient_log_multiplier_bias,,,FortML release-app protocol,3.14.6,2.5.1,c16d5a3d41e3dc885106af855d58cb209c624e80,61b09e4af00d79b0d05c5fbcb4f0e17e6c211db4,gfortran,-O3,typed CUDA refusal: resident grouped Adam trajectory unavailable
