workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,gradient_2,0.0004763778782613331,3.6138397504527353e-12,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,analytic schedule recurrence
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,gradient_3,-0.0047580216634388215,7.252367109633617e-13,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,analytic schedule recurrence
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,gradient_4,0.0,0.0,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,analytic schedule recurrence
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,gradient_5,-0.049592672280958046,6.6235419926563566e-12,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,analytic schedule recurrence
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,gradient_6,-0.003226080793658542,1.1615658521840766e-11,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,analytic schedule recurrence
mlp_optimizer_group_schedule_hypergradient,jvp,fixed_full_batch_cosine,fortml,cpu,pass,6,3,6,4,16,,directional_validation_mse_derivative,-0.012170244900998205,1.5011726237079692e-11,independent NumPy cosine trajectory and central-FD products,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,schedule plus group direction checked
mlp_optimizer_group_schedule_hypergradient,value_gradient,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,validation_mse,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_1,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_2,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_3,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_4,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_5,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,gradient_component,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,gradient_6,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
mlp_optimizer_group_schedule_hypergradient,jvp,fixed_full_batch_cosine,fortml,cuda,unavailable,6,3,6,4,16,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,821075cb5b680c8d5bec418154b7f6bd9c14c0e0,061b00e08b550310e9bee0f407edd3cb3fa0c471,gfortran,-O3,resident scheduled optimizer-group kernels are not linked
