workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
rmsprop_hypergradient,hvp_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,hvp_2,-0.003647513606257202,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; outer h=2e-05"
rmsprop_hypergradient,hvp_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,hvp_3,0.05226933421948343,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; outer h=2e-05"
rmsprop_hypergradient,hvp_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,hvp_4,-0.0019387953970138175,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; outer h=2e-05"
rmsprop_hypergradient,hvp_component,uncentered_fixed,numpy_oracle,cpu,pass,5,3,5,4,16,,hvp_5,0.06465582887470264,0.0,independent central finite-difference of outer gradient,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,"direction=[0.31, -0.27, 0.17, -0.13, 0.19]; outer h=2e-05"
rmsprop_hypergradient,value_gradient,centered_fixed,fortml,cpu,pass,5,3,5,4,16,4.395725e-05,validation_mse,9.472260920068082e-06,6.467324505793348e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient; centered branch; five gradients and JVP checked
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_1,-9.769891744243905e-05,4.9079799469345375e-15,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_2,4.646992374446175e-05,3.001981191299956e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_3,-3.7180716726925686e-05,8.900296949096442e-14,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_4,4.250420368184613e-05,1.6013469575967137e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,gradient_component,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,gradient_5,-0.0001668152596376652,6.467324505793348e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,jvp,centered_fixed,fortml,cpu,pass,5,3,5,4,16,,directional_validation_mse_derivative,-8.637471147153453e-05,1.2554952737164893e-14,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,5,4,16,0.00010514125,hvp_1,0.0017441746502560673,1.1946044173403308e-09,independent NumPy trajectory and central-FD outer HVP,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,5,4,16,0.00010514125,hvp_2,-0.002365311579980963,2.959712168924822e-09,independent NumPy trajectory and central-FD outer HVP,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,5,4,16,0.00010514125,hvp_3,0.0004263120941333708,1.9046758510123628e-09,independent NumPy trajectory and central-FD outer HVP,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,5,4,16,0.00010514125,hvp_4,-0.00012473767770366796,1.8151198627361191e-09,independent NumPy trajectory and central-FD outer HVP,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,hvp_component,one_layer_affine,fortml,cpu,pass,5,3,5,4,16,0.00010514125,hvp_5,0.02233716900640001,7.809682033010912e-10,independent NumPy trajectory and central-FD outer HVP,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,fortml_bench_rmsprop_hypergradient
rmsprop_hypergradient,value_gradient,uncentered_fixed,fortml,cpu,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,release app currently exports the centered fixture only
rmsprop_hypergradient,jvp,uncentered_fixed,fortml,cpu,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,release app currently exports the centered fixture only
rmsprop_hypergradient,hvp,uncentered_fixed,fortml,cpu,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,release app currently exports the centered fixture only
rmsprop_hypergradient,value_gradient,centered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
rmsprop_hypergradient,jvp,centered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
rmsprop_hypergradient,hvp,centered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
rmsprop_hypergradient,value_gradient,uncentered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
rmsprop_hypergradient,jvp,uncentered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
rmsprop_hypergradient,hvp,uncentered_fixed,fortml,cuda,unavailable,5,3,5,4,16,,,,,FortML release-app protocol,3.14.6,2.5.1,686040fa29e7043c6d0765bd276c800e691b8e15,58949fa3603c4765a6c5e47ea7a30983eb3a7051,gfortran,-O3,RMSprop hypergradient release app is CPU-only until resident CUDA state exists
