workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cpu,pass,5,3,5,4,1,,gradient_decay,-0.4196205497746809,1.8860829564815162e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,fortml_bench_adafactor_hypergradient
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cpu,pass,5,3,5,4,1,,gradient_log_epsilon,0.006437824747110868,1.8860829564815162e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,fortml_bench_adafactor_hypergradient
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cpu,pass,5,3,5,4,1,,gradient_log_clip_threshold,-0.13427758697808023,1.8860829564815162e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,fortml_bench_adafactor_hypergradient
mlp_adafactor_hypergradient,value_gradient,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,jvp,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_learning_rate,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_l2,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,gradient_decay,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_epsilon,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
mlp_adafactor_hypergradient,gradient_component,fixed_full_batch_unfactored_adafactor,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_clip_threshold,,,FortML release-app protocol,3.14.6,2.5.1,9b1e84c2a58baa0837ab553b74133351ba5efd46+dirty,45a900b50d4c09ea3f509ad64c444539a189fc47+dirty,gfortran,-O3,typed CUDA refusal: resident Adafactor trajectory unavailable
