workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_sgd_momentum_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,gradient_2,0.002032991681095695,5.880261555457622e-13,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,gradient_component,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,gradient_3,-0.06541324362965142,8.42378944376776e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,jvp,fixed_full_batch,fortml,cpu,pass,5,3,3,4,16,,directional_validation_mse_derivative,-0.02610206976221285,7.028513188123142e-12,independent NumPy trajectory and central-FD products,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,hvp_component,affine_one_layer,fortml,cpu,pass,5,3,3,4,16,,hvp_1,0.06381493251198576,1.2366933019314352e-08,independent NumPy nested central-FD trajectory oracle,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,hvp_component,affine_one_layer,fortml,cpu,pass,5,3,3,4,16,,hvp_2,-0.002190650524915218,1.7867003911532092e-08,independent NumPy nested central-FD trajectory oracle,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,hvp_component,affine_one_layer,fortml,cpu,pass,5,3,3,4,16,,hvp_3,0.06678639053764619,2.8522389713958596e-08,independent NumPy nested central-FD trajectory oracle,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,fortml_bench_sgd_momentum_hypergradient
mlp_sgd_momentum_hypergradient,value_gradient,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,validation_mse,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_1,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_2,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,gradient_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,gradient_3,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,jvp,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_1,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_2,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
mlp_sgd_momentum_hypergradient,hvp_component,fixed_full_batch,fortml,cuda,unavailable,5,3,3,4,16,,hvp_3,,,FortML release-app protocol,3.14.6,2.5.1,091b37a21881a05de6812dfc72a37d0c1f3ad4a8,9b7c1d811580de6276bbfc4f875cdf7884c3c5b0,gfortran,-O3,complete SGD momentum MLP hypergradient is CPU-only until resident state derivatives exist
