workload,phase,variant,backend,device,status,n_train,n_validation,n_parameters,steps,repetitions,seconds_per_operation,metric,value,max_abs_error,oracle,python_version,numpy_version,fortml_revision,benchmark_revision,compiler,flags,notes
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cpu,pass,5,3,5,4,1,,gradient_log_l2,-0.0006484376671623145,1.2622923539762354e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,fortml_bench_amsgrad_hypergradient
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cpu,pass,5,3,5,4,1,,gradient_logit_beta1,-0.0015827138754041861,1.2622923539762354e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,fortml_bench_amsgrad_hypergradient
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cpu,pass,5,3,5,4,1,,gradient_logit_beta2,0.00035858351761152677,1.2622923539762354e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,fortml_bench_amsgrad_hypergradient
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cpu,pass,5,3,5,4,1,,gradient_log_epsilon,0.003467850143662811,1.2622923539762354e-11,complete NumPy value/gradient/JVP array,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,fortml_bench_amsgrad_hypergradient
mlp_amsgrad_hypergradient,value_gradient,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,jvp,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,directional_validation_mse_derivative,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_learning_rate,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_l2,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,gradient_logit_beta1,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,gradient_logit_beta2,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
mlp_amsgrad_hypergradient,gradient_component,fixed_full_batch_coupled_l2_amsgrad,fortml,cuda,unavailable,5,3,5,4,32,,gradient_log_epsilon,,,FortML release-app protocol,3.14.6,2.5.1,8804a2c50012173f8078aedca85f8520df7f971f,7d8f59b02648a9d3415c5d4c9cdd390e45e2d475,gfortran,-O3,typed CUDA refusal: resident AMSGrad trajectory unavailable
